"","locationID","Latitude","Longitude"
"7618","LBF",41.1261,100.6836
"7619","NE25",41.1819,100.86
"7620","OGA",41.1194,101.7697
"7621","35NE",41.05,101.8047
"7622","9NE6",41.3386,96.0886
"7623","OMA",41.3031,95.8942
"7624","MLE",41.1961,96.1122
"7625","3NO",41.3683,96.0225
"7626","OFF",41.1183,95.9125
"7627","ONL",42.47,98.6881
"7628","ODX",41.6236,98.9519
"7629","67NE",40.1369,99.4983
"7630","OKS",41.4019,102.3564
"7631","4NE8",40.3828,101.1517
"7632","16NE",40.56,96.4917
"7633","50K",40.1161,96.1944
"7634","4NE9",40.9992,101.4467
"7635","7NE5",41.0667,101.3678
"7636","0C4",42.1133,96.7278
"7637","PMV",40.9483,95.9172
"7638","NE38",40.7094,98.56
"7639","56NE",41.0328,98.8119
"7640","7V7",40.0822,98.5414
"7641","43NE",40.775,99.1547
"7642","NE79",40.6528,96.6211
"7643","9V5",42.7367,102.4444
"7644","04NE",41.16,101.2992
"7645","09K",41.6369,99.3403
"7646","12NE",41.9067,103.6997
"7647","BFF",41.8739,103.5956
"7648","SCB",41.6103,96.63
"7649","NE18",40.9142,97.0806
"7650","SWT",40.8647,97.1092
"7651","5NE2",40.1958,95.6294
"7652","NE34",41.0389,102.9528
"7653","SNY",41.0997,102.985
"7654","7K8",42.4542,96.4725
"7655","NE85",41.6872,98.3025
"7656","05NE",41.7222,98.3089
"7657","72NE",41.0792,96.1531
"7658","9NE8",41.4017,100.4789
"7659","5NE3",41.4875,100.4878
"7660","NE20",40.1861,96.2114
"7661","NE87",40.0972,98.0647
"7662","12K",40.0464,98.06
"7663","5NE4",41.5722,101.1725
"7664","5NE5",41.2067,101.1436
"7665","NE86",40.6656,97.8697
"7666","0G3",40.4008,96.1706
"7667","TQE",41.7636,96.1781
"7668","TIF",41.9628,100.5703
"7669","9V2",40.1875,101.0256
"7670","15NE",40.2911,98.8233
"7671","0J9",40.8678,97.3542
"7672","VTN",42.8567,100.5489
"7673","NE56",41.3414,96.395
"7674","NE88",41.0208,96.8642
"7675","5NE9",40.7333,102.0506
"7676","AHQ",41.2406,96.5944
"7677","29NE",40.7611,101.1808
"7678","6NE0",40.7869,101.1658
"7679","64V",40.8322,101.1642
"7680","1NE5",41.4061,96.2856
"7681","36NE",42.5142,97.5808
"7682","LCG",42.2419,96.9814
"7683","NE69",40.8675,96.11
"7684","01NE",40.8436,100.6528
"7685","NE92",40.0494,96.6661
"7686","87NE",40.8092,97.5878
"7687","JYR",40.8964,97.6242
"7688","NH38",43.9725,71.1697
"7689","NH15",43.3867,71.2333
"7690","BML",44.5753,71.1758
"7691","NH67",42.9783,71.0094
"7692","2N2",43.5919,71.7514
"7693","NH16",42.7417,71.7075
"7694","NH18",43.7333,71.1511
"7695","NH61",42.9681,71.1811
"7696","CNH",43.3706,72.3686
"7697","4C4",44.8833,71.4994
"7698","CON",43.2028,71.5022
"7699","01NH",43.6444,72.0869
"7700","ERR",44.7925,71.1642
"7701","1B5",44.1958,71.7494
"7702","NH88",43.0672,71.6111
"7703","2G8",44.3947,71.1981
"7704","7B3",42.9625,70.8286
"7705","5B9",44.0803,72.0078
"7706","NH86",43.175,71.7872
"7707","8B1",43.0667,71.8994
"7708","AFN",42.805,72.0031
"7709","EEN",42.8983,72.2708
"7710","06NH",42.9283,70.9731
"7711","21NH",42.9169,70.9353
"7712","LCI",43.5731,71.4178
"7713","LEB",43.6261,72.3042
"7714","NH07",43.2803,71.4567
"7715","MHT",42.9328,71.4358
"7716","NH76",42.7289,71.7842
"7717","NH17",42.7275,71.7175
"7718","5M3",43.7683,71.3867
"7719","ASH",42.7817,71.5147
"7720","NH60",42.9606,71.6533
"7721","NH40",43.4047,71.9503
"7722","2B3",43.3881,72.1892
"7723","NH84",43.2075,71.2211
"7724","NH43",43.1794,71.1369
"7725","NH78",42.7472,71.3692
"7726","1P1",43.7792,71.7536
"7727","PSM",43.0781,70.8233
"7728","DAW",43.2842,70.9292
"7729","12NH",43.4953,71.6544
"7730","NH20",43.4922,71.6458
"7731","8B2",44.2642,71.5467
"7732","NH39",43.0333,72.4297
"7733","NH96",43.8733,71.9047
"7734","NH69",43.8306,71.1869
"7735","2NH5",42.9903,72.4017
"7736","HIE",44.3675,71.5444
"7737","23NH",43.1303,72.015
"7738","NH31",43.65,71.1494
"7739","NH49",43.9703,71.6794
"7740","JY24",40.9236,74.8706
"7741","NJ02",39.5417,75.3044
"7742","12N",41.0086,74.7381
"7743","13N",40.9667,74.7803
"7744","70NJ",40.6769,75.0247
"7745","ACY",39.4575,74.5772
"7746","BLM",40.1869,74.125
"7747","NJ09",40.7917,75.0706
"7748","19N",39.7783,74.9478
"7749","1N7",40.9711,74.9975
"7750","6NJ9",39.7917,75.3747
"7751","00N",39.4731,75.1853
"7752","NJ84",39.4331,75.3967
"7753","N50",39.4083,75.2372
"7754","JY31",39.4467,75.3133
"7755","NJ24",39.7133,74.4
"7756","CDW",40.8753,74.2814
"7757","7NJ2",39.4814,75.4053
"7758","7NJ9",39.3181,75.2064
"7759","NJ20",39.8125,74.4247
"7760","NJ25",39.7892,75.2292
"7761","46NJ",40.1528,74.4553
"7762","17N",39.7056,75.0331
"7763","7NJ7",39.5606,75.2186
"7764","04NJ",39.5967,75.2336
"7765","NJ46",40.2764,74.3886
"7766","9NJ6",39.3664,75.2683
"7767","NJ50",40.4806,74.9619
"7768","NJ60",40.1869,74.2672
"7769","NJ59",40.1828,74.2789
"7770","NJ63",40.4678,75.0506
"7771","NJ61",40.55,75.0164
"7772","61NJ",39.6914,75.1433
"7773","NJ65",40.8533,74.9297
"7774","JY04",39.065,74.9097
"7775","N05",40.82,74.8553
"7776","67NJ",40.9697,75.0669
"7777","N81",39.6675,74.7578
"7778","NJ69",39.6583,74.8025
"7779","9NJ5",39.68,75.2525
"7780","NJ72",40.3511,74.1811
"7781","9NJ8",40.8958,74.9997
"7782","2N6",40.0264,74.6928
"7783","92NJ",40.4683,75.0025
"7784","NEL",40.035,74.3522
"7785","N12",40.0667,74.1778
"7786","NJ79",40.3514,74.9094
"7787","N07",40.9475,74.3144
"7788","LDJ",40.6175,74.2447
"7789","0NJ6",39.3167,74.6331
"7790","N14",39.9342,74.8072
"7791","47N",40.5244,74.5983
"7792","89NJ",39.4892,74.7236
"7793","NJ95",40.5556,75.0725
"7794","MIV",39.3678,75.0722
"7795","MMU",40.7994,74.415
"7796","VAY",39.9428,74.8458
"7797","EWR",40.6925,74.1686
"7798","3N5",41.0272,74.7586
"7799","26N",39.2633,74.6075
"7800","3N6",40.33,74.3467
"7801","2NJ1",40.6333,75.0664
"7802","7N7",39.7356,75.3978
"7803","3NJ1",39.9819,74.6928
"7804","2NJ3",40.3403,74.8544
"7805","2NJ5",40.6519,75.1861
"7806","2NJ6",40.7736,75.1594
"7807","23NJ",39.5047,75.0931
"7808","N85",40.5875,75.0194
"7809","N40",40.5664,74.9786
"7810","8NJ0",39.5178,74.5092
"7811","39N",40.3992,74.6589
"7812","3NJ6",40.015,74.8431
"7813","N51",40.5831,74.7364
"7814","N87",40.2139,74.6017
"7815","4NJ0",40.4492,75.0178
"7816","JY39",39.6611,75.4653
"7817","NJ74",39.5625,75.4497
"7818","62NJ",40.8083,74.8083
"7819","NJ06",39.4575,75.2733
"7820","JY17",39.4722,75.2775
"7821","4NJ8",40.6,74.7331
"7822","SMQ",40.6261,74.6703
"7823","5NJ2",40.5917,74.8414
"7824","FWN",41.2003,74.6231
"7825","TEB",40.85,74.0608
"7826","MJX",39.9275,74.2925
"7827","TTN",40.2767,74.8133
"7828","3NJ9",39.9411,74.7708
"7829","N73",39.9042,74.7494
"7830","29N",39.5239,75.0464
"7831","28N",39.5375,74.9664
"7832","6NJ1",40.7403,74.9569
"7833","31E",39.6653,74.3081
"7834","4N1",41.1283,74.3467
"7835","JY43",41.0833,74.3386
"7836","WWD",39.0086,74.9083
"7837","C01",39.6556,75.0144
"7838","OBI",39.2192,74.7947
"7839","JY08",39.65,75.2842
"7840","WRI",40.0156,74.5917
"7841","50NM",36.3028,106.4881
"7842","3N9",34.3628,107.4956
"7843","ALM",32.84,105.9906
"7844","HMN",32.8519,106.1086
"7845","52NM",32.6339,105.6864
"7846","NM10",35.8792,103.8131
"7847","ABQ",35.0403,106.6092
"7848","AEG",35.1453,106.7953
"7849","NM61",35.1167,106.1472
"7850","AXX",36.4219,105.29
"7851","NM64",31.4586,108.8625
"7852","NM76",35.2608,104.9189
"7853","13Q",34.0033,108.6781
"7854","NM47",32.78,104.3814
"7855","ATS",32.8525,104.4678
"7856","N19",36.8347,108.0283
"7857","E80",34.6453,106.8336
"7858","55NM",34.4833,106.6131
"7859","NM33",35.5475,104.0839
"7860","NM32",35.7078,104.0611
"7861","NM30",34.875,103.0672
"7862","NM88",34.5433,106.76
"7863","4AZ2",33.7019,105.3839
"7864","NM84",33.5444,105.3756
"7865","CNM",32.3375,104.2633
"7866","62NM",32.5986,104.4264
"7867","F37",33.6489,105.8956
"7868","NM16",36.8667,106.5672
"7869","NM24",36.9217,106.5603
"7870","NM51",33.3283,107.6619
"7871","57NM",34.0886,106.1192
"7872","CAO",36.4461,103.15
"7873","NM42",34.4158,103.1478
"7874","CVS",34.3828,103.3222
"7875","CVN",34.425,103.0792
"7876","59NM",34.5472,103.4644
"7877","0NM0",31.8236,107.6269
"7878","12NM",31.7917,107.6381
"7879","NM09",31.8672,107.6358
"7880","NM78",31.8778,107.6456
"7881","E89",35.3644,104.1817
"7882","NM25",34.1242,105.6714
"7883","NM74",35.0875,107.5631
"7884","DMN",32.2622,107.7206
"7885","NM26",32.1,107.8228
"7886","NM08",32.2625,107.4039
"7887","24N",36.8286,106.8842
"7888","1N1",35.0944,106.1672
"7889","NM48",36.7306,106.495
"7890","E14",36.0261,106.0456
"7891","E92",34.7633,106.0414
"7892","NM39",36.6328,108.3114
"7893","FMN",36.7411,108.23
"7894","NM04",36.6778,108.0839
"7895","NM91",34.6222,108.7903
"7896","65NM",34.7267,103.6097
"7897","NM38",34.1172,104.4272
"7898","FSU",34.4833,104.2172
"7899","GUP",35.5111,108.7894
"7900","NM27",36.4225,108.8614
"7901","E94",33.3528,108.8672
"7902","NM55",33.3628,108.8636
"7903","GNT",35.1672,107.9019
"7904","E05",32.6611,107.1981
"7905","NM83",32.7667,103.2089
"7906","HOB",32.6875,103.2169
"7907","68NM",33.0286,105.1269
"7908","NM68",33.805,108.3433
"7909","E26",32.1311,103.1547
"7910","NM44",34.0172,104.1156
"7911","72NM",32.9583,105.9631
"7912","NM14",32.3111,107.295
"7913","NM13",32.2472,107.1922
"7914","LRU",32.2894,106.9219
"7915","LVS",35.6542,105.1425
"7916","NM53",35.5128,104.5817
"7917","E32",36.2914,107.0561
"7918","LSB",32.3333,108.6917
"7919","LAM",35.8797,106.2694
"7920","NM89",34.7758,106.5211
"7921","E98",34.7597,106.7453
"7922","E06",32.9539,103.4089
"7923","N29",34.0944,107.2978
"7924","NM01",34.0975,107.2975
"7925","NM73",34.7722,103.8561
"7926","NM69",32.8142,107.94
"7927","NM02",34.9222,106.1672
"7928","M10",34.5333,106.2239
"7929","NM52",35.5747,103.2872
"7930","1V0",36.8083,107.6514
"7931","NM79",32.4431,106.6797
"7932","80E",33.4944,106.1839
"7933","81NM",33.345,105.1797
"7934","82NM",33.17,105.1339
"7935","NM41",34.0611,108.0964
"7936","84NM",34.3533,108.1622
"7937","NM66",34.4153,108.0769
"7938","NM86",31.9367,108.5367
"7939","PRZ",34.1456,103.4103
"7940","NM80",34.3403,108.5144
"7941","N24",36.8003,105.5975
"7942","NM56",35.1653,108.4589
"7943","NM67",36.8569,104.4478
"7944","RTN",36.7417,104.5022
"7945","0NM7",33.5208,108.5428
"7946","T16",33.6942,108.8494
"7947","NM90",31.9031,109.0256
"7948","NM70",31.95,109.0417
"7949","NM29",35.8342,103.4367
"7950","NM20",33.2519,104.4425
"7951","NM87",33.2383,104.4706
"7952","ROW",33.3017,104.5306
"7953","NM92",35.2958,105.6114
"7954","NM15",36.0461,103.8875
"7955","NM17",35.9306,104.1839
"7956","SRR",33.4628,105.5347
"7957","SAF",35.6172,106.0894
"7958","SXU",34.9356,104.6425
"7959","5T6",31.8811,106.7047
"7960","5V5",36.6978,108.7011
"7961","13NM",33.4194,108.1394
"7962","SVC",32.6367,108.1564
"7963","1NM0",33.2119,108.0256
"7964","94E",32.7619,108.2083
"7965","ONM",34.0225,106.9031
"7966","95E",33.8189,106.645
"7967","S42",36.3269,104.6197
"7968","NM63",35.1658,106.0119
"7969","NM21",35.175,105.8697
"7970","SKX",36.4581,105.6725
"7971","NM18",33.2611,103.2769
"7972","NM71",33.3328,106.0261
"7973","NM37",33.5764,107.9
"7974","TCS",33.2369,107.2717
"7975","TCC",35.1828,103.6031
"7976","NM28",33.0569,106.0253
"7977","N17",34.6044,105.1919
"7978","98NM",36.0767,104.7181
"7979","WSD",32.3414,106.4028
"7980","NM49",34.5814,106.0753
"7981","ZUN",35.0833,108.7917
"7982","L92",37.3625,115.1944
"7983","9U3",39.4681,117.1953
"7984","NV35",39.5444,117.7506
"7985","NV02",39.0667,117.4217
"7986","BAM",40.5992,116.8744
"7987","NV64",40.0083,117.3919
"7988","BTY",36.8611,116.7869
"7989","BVU",35.9475,114.8611
"7990","1L4",35.3056,114.8828
"7991","NV13",39.2828,119.8283
"7992","CXP",39.1922,119.7344
"7993","U74",40.4158,116.5636
"7994","9U7",38.7361,115.4803
"7995","A34",39.2383,119.5556
"7996","NV04",41.3164,115.25
"7997","E85",41.9542,118.6311
"7998","01U",38.8517,115.6336
"7999","NV27",37.7167,118.0842
"8000","2Q9",37.6097,118.0064
"8001","EKO",40.825,115.7917
"8002","NV22",40.3128,115.8967
"8003","ELY",39.2997,114.8419
"8004","7CL8",38.6642,114.6322
"8005","1A8",40.5781,119.3528
"8006","05U",39.6042,116.005
"8007","26NV",39.4583,118.8639
"8008","NV30",39.9667,117.8275
"8009","FLX",39.4992,118.7489
"8010","NFL",39.4167,118.7011
"8011","1NV1",39.4153,118.8367
"8012","N58",39.5597,119.2414
"8013","GAB",38.9242,117.9589
"8014","NV55",38.8989,119.6494
"8015","NV06",41.3828,119.1692
"8016","NV05",41.1236,119.1386
"8017","0L4",37.4858,117.1908
"8018","HTH",38.5444,118.6342
"8019","NV26",36.0792,115.0689
"8020","INS",36.5872,115.6733
"8021","06U",41.9761,114.6581
"8022","NV42",35.7758,115.6314
"8023","0L7",35.7683,115.3297
"8024","N15",39.2031,117.0644
"8025","HND",35.9728,115.1344
"8026","LAS",36.08,115.1522
"8027","LSV",36.2361,115.0342
"8028","VGT",36.2106,115.1944
"8029","NV17",39.6733,119.8131
"8030","LOL",40.0664,118.5653
"8031","DRA",36.6194,116.0328
"8032","L23",37.1028,116.3133
"8033","NV11",36.9458,116.0378
"8034","67L",36.8331,114.0558
"8035","3Q0",38.3833,118.1008
"8036","MEV",39.0008,119.7519
"8037","NV14",41.3556,114.23
"8038","NV67",41.1158,114.1136
"8039","NV08",41.7381,116.2161
"8040","08U",41.5158,115.8597
"8041","NV68",41.5658,117.8094
"8042","0L9",36.3111,114.4639
"8043","U08",36.5681,114.4433
"8044","10U",41.9533,116.1875
"8045","NV98",36.1503,115.8997
"8046","NV74",36.2711,115.995
"8047","NV00",36.2556,115.9925
"8048","1L1",37.7875,114.4217
"8049","NV09",39.7244,119.8994
"8050","RTS",39.6681,119.8764
"8051","RNO",39.4992,119.7681
"8052","N86",39.6667,119.7233
"8053","NV31",38.8058,117.0311
"8054","NV83",38.6942,117.1467
"8055","NV56",38.7994,117.175
"8056","03NV",40.5844,115.2978
"8057","04NV",35.7556,115.6647
"8058","3L2",35.7953,115.6272
"8059","1L3",35.4444,114.9094
"8060","SPZ",39.4031,119.2511
"8061","N59",38.8394,119.3383
"8062","NV33",38.8333,119.3961
"8063","2NV2",39.8347,119.6747
"8064","NV44",39.7553,119.5994
"8065","NV47",39.8333,119.6822
"8066","NV96",39.8253,119.6544
"8067","TPH",38.0603,117.0872
"8068","TNX",37.7947,116.7786
"8069","NV12",41.5639,116.4092
"8070","NV97",38.6842,119.3222
"8071","NV72",38.515,119.2136
"8072","LWL",41.1172,114.9222
"8073","02NV",41.3033,118.5983
"8074","WMC",40.8967,117.8058
"8075","01NV",38.7639,119.0272
"8076","O43",39.0042,119.1581
"8077","7NY2",43.8433,76.0947
"8078","2NY7",42.1214,77.2114
"8079","8NY3",42.2686,75.5597
"8080","9G3",43.0208,78.4828
"8081","ALB",42.7492,73.8019
"8082","NK43",42.7583,73.9244
"8083","NK31",43.2694,78.1453
"8084","NY06",43.2964,78.2139
"8085","9G6",43.1736,78.2747
"8086","89NY",44.3167,75.8997
"8087","2NY9",42.37,76.7225
"8088","4NK8",43.0008,74.1869
"8089","NY58",42.9567,74.0814
"8090","54NY",42.355,78.0353
"8091","D23",42.5667,78.4261
"8092","NY04",42.5856,78.3492
"8093","1C3",43.2542,73.4708
"8094","0NK8",41.9208,73.6703
"8095","06NY",42.8428,76.4453
"8096","NK74",42.7444,76.6636
"8097","NY59",43.3872,75.4864
"8098","4NK1",43.1447,76.3114
"8099","GVQ",43.0317,78.1697
"8100","23NY",42.2797,77.34
"8101","23N",40.7583,73.0536
"8102","NY60",44.7625,73.5594
"8103","4NY0",44.6689,73.5461
"8104","24NY",43.0667,77.9589
"8105","8NK4",42.9433,78.1383
"8106","1NK8",42.1917,75.8414
"8107","BGM",42.2086,75.9797
"8108","3NY5",42.0236,75.9572
"8109","NY79",42.5967,78.3403
"8110","8NY7",41.5714,74.4025
"8111","1NK7",43.4667,75.2497
"8112","47NY",42.045,77.35
"8113","NY65",43.1372,74.1161
"8114","NY66",43.1333,74.1161
"8115","NY64",43.1028,74.155
"8116","7G0",43.1811,77.9156
"8117","3NK0",43.2031,77.9025
"8118","9G0",42.8619,78.7167
"8119","BUF",42.9406,78.7322
"8120","D51",43.0667,78.6831
"8121","NK09",42.4056,76.8206
"8122","2NY4",43.0739,78.05
"8123","3C8",40.915,72.7919
"8124","1B8",43.05,73.3661
"8125","NY34",42.1622,77.4275
"8126","NY2",43.0853,76.2928
"8127","30NY",42.75,77.5581
"8128","NY51",42.87,74.4994
"8129","D38",42.9072,77.3217
"8130","D43",42.9194,77.2428
"8131","2NK1",42.2961,77.4656
"8132","NY07",44.5458,75.1611
"8133","NY69",44.12,76.3014
"8134","NK01",43.9994,75.605
"8135","28NY",42.3083,79.225
"8136","0NK0",42.3339,78.7908
"8137","NY76",42.3156,78.8953
"8138","1NY9",43.2658,76.1881
"8139","19NK",43.2439,76.1528
"8140","0NK1",43.3617,76.2203
"8141","3NY0",42.8272,74.4039
"8142","0NK2",42.9833,74.0161
"8143","5NK0",44.0442,76.1436
"8144","43NY",42.7847,74.8025
"8145","4NY1",41.3278,74.3247
"8146","0NK9",43.0103,75.8269
"8147","1D5",43.0292,75.8456
"8148","NK87",43.0667,78.5997
"8149","NK19",43.0611,78.6614
"8150","1H1",43.205,76.1789
"8151","28NK",44.1869,76.0764
"8152","1NY7",41.7083,74.0617
"8153","3NY9",42.6644,78.6731
"8154","NK82",43.3158,76.015
"8155","NK04",43.25,75.9997
"8156","K23",42.6292,74.8911
"8157","3NK8",42.1406,73.6119
"8158","7N1",42.1797,77.1206
"8159","6NY1",42.1128,77.0894
"8160","N03",42.5928,76.215
"8161","NY73",42.3181,75.5992
"8162","NY74",42.3236,73.8731
"8163","36NY",42.2358,78.2117
"8164","NK05",42.3547,76.5161
"8165","DSV",42.5708,77.7131
"8166","NY02",42.4872,74.7803
"8167","1.00E+08",44.3875,75.0664
"8168","4NY4",42.5594,73.7719
"8169","1F6",43.1167,74.7497
"8170","NY78",42.0583,75.0206
"8171","4B1",42.7583,74.1328
"8172","8NY5",42.8203,74.1481
"8173","3NY6",42.8411,74.1786
"8174","38NY",42.5486,76.9581
"8175","DKK",42.4933,79.2719
"8176","NY81",42.6111,74.0647
"8177","HTO",40.9594,72.2519
"8178","42NY",42.6689,76.0561
"8179","49N",40.8247,72.7508
"8180","1N2",40.8278,72.7486
"8181","NY16",43.0983,77.1819
"8182","NY82",42.5806,73.6161
"8183","1F2",43.225,74.1147
"8184","NY19",43.0439,76.4619
"8185","N89",41.7278,74.3775
"8186","NK47",42.0417,76.8331
"8187","ELM",42.16,76.8917
"8188","CZG",42.0786,76.0964
"8189","3NY7",42.9833,74.5167
"8190","NK54",42.1767,76.6411
"8191","7NY1",42.7633,74.2783
"8192","NY05",42.7814,74.3256
"8193","32NK",42.7533,74.3111
"8194","41NY",44.3125,73.385
"8195","NY84",44.2792,73.3786
"8196","5NY3",42.4928,76.3869
"8197","4NK3",42.6725,78.9669
"8198","4NK4",42.8272,76.0258
"8199","FRG",40.7289,73.4133
"8200","74NY",43.0056,77.2914
"8201","0B8",41.2514,72.0317
"8202","NY85",43.2494,75.3139
"8203","8NK3",43.5,73.0667
"8204","GTB",44.0556,75.7194
"8205","NY87",42.9625,74.2536
"8206","3NY4",42.9219,74.6267
"8207","NY88",42.8833,74.6914
"8208","11NK",42.9139,74.6117
"8209","NY20",42.9583,74.6789
"8210","NY71",42.9756,74.73
"8211","44NY",42.9342,74.6525
"8212","1I5",42.3642,74.0661
"8213","FZY",43.3508,76.3881
"8214","N25",42.6972,74.1994
"8215","NY37",43.0092,74.0911
"8216","NK17",43.2094,73.5817
"8217","K30",43.1833,73.6331
"8218","5NY5",41.6667,74.1497
"8219","9G5",43.1819,78.5578
"8220","D52",42.7986,77.8425
"8221","NK76",42.8825,77.0517
"8222","NK06",42.0961,73.8553
"8223","NY1",42.35,73.6369
"8224","7NY8",43.1922,73.6297
"8225","GFL",43.3411,73.6103
"8226","NY38",42.8531,77.1247
"8227","92G",42.8125,77.2039
"8228","NK07",41.3278,74.41
"8229","5NY7",41.3278,74.41
"8230","NK16",44.3681,75.4025
"8231","D59",42.5039,78.9506
"8232","B01",43.4228,73.2681
"8233","N56",42.205,78.6472
"8234","4N7",42.3042,75.7872
"8235","1H4",42.4167,74.0161
"8236","NY63",43.0533,73.4783
"8237","4NK2",43.1453,73.4197
"8238","0NK3",42.6958,77.7922
"8239","4G2",42.7008,78.9147
"8240","VGC",42.8433,75.5611
"8241","25NK",42.4361,77.1322
"8242","NK68",42.05,75.3011
"8243","50NY",42.8144,77.5733
"8244","NY26",42.9833,74.8997
"8245","NK08",41.8317,74.13
"8246","34NY",43.29,77.8272
"8247","D67",42.9161,77.3825
"8248","NY40",42.6106,78.5956
"8249","51NY",43.1794,78.0397
"8250","52NY",42.9306,77.6442
"8251","D70",42.9472,77.5997
"8252","53NY",42.9583,77.6158
"8253","4G6",42.3822,77.6822
"8254","6NY2",42.2319,76.8469
"8255","1B1",42.2914,73.7103
"8256","04NY",42.2622,73.6961
"8257","97NY",42.2342,74.2378
"8258","6NY3",42.6439,76.7297
"8259","ISP",40.7953,73.1003
"8260","NY55",42.4472,76.5969
"8261","ITH",42.4914,76.4589
"8262","NK72",42.3761,76.5325
"8263","NY18",42.4486,76.6169
"8264","JHW",42.1533,79.2581
"8265","NY89",42.08,79.3914
"8266","3NK4",42.0278,79.1942
"8267","55NY",42.0819,79.3122
"8268","7NY6",42.8936,73.5078
"8269","NY0",42.9983,74.3294
"8270","NY28",43.0708,76.4081
"8271","1I1",44.2208,73.7911
"8272","56NY",43.3253,78.0497
"8273","9NY4",42.1008,79.0819
"8274","6NY7",41.8653,74.3331
"8275","14NK",43.34,73.4789
"8276","20N",41.9853,73.9642
"8277","5N5",42.0003,75.7603
"8278","NY01",43.2208,78.315
"8279","6NY4",42.7003,74.155
"8280","7NY0",41.6833,75.0164
"8281","LKP",44.2644,73.9619
"8282","NY15",42.8264,77.7144
"8283","BQR",42.9222,78.6122
"8284","5G0",42.9814,77.9375
"8285","N00",42.2722,74.3942
"8286","1A1",42.1486,73.7508
"8287","61NY",43.1686,78.7822
"8288","59NY",43.2306,78.69
"8289","NK25",43.2158,78.8083
"8290","0G0",43.1031,78.7033
"8291","NY13",43.0917,76.9906
"8292","4NK5",43.1011,77.3678
"8293","NY11",43.0353,77.3081
"8294","23NK",43.1125,77.3125
"8295","MAL",44.8536,74.3289
"8296","NY72",43.0722,75.9386
"8297","NK71",43.0111,76.3497
"8298","4NK6",43.1611,77.1775
"8299","73NY",42.2658,75.31
"8300","MSS",44.9358,74.8456
"8301","21N",40.9875,72.5189
"8302","65NY",42.2839,79.4439
"8303","D79",42.2681,79.4817
"8304","K27",42.8931,73.6683
"8305","7NY4",42.425,76.715
"8306","66NY",43.2028,78.3539
"8307","5NY1",42.3997,74.9064
"8308","NY96",43.4267,76.1939
"8309","7NK0",42.6475,74.3872
"8310","4N2",42.7094,77.2756
"8311","08NY",41.3681,74.5056
"8312","06N",41.4319,74.3917
"8313","44N",41.7075,73.7381
"8314","2NK9",41.6572,74.0772
"8315","NY23",42.9875,74.9667
"8316","MTP",41.0764,71.9208
"8317","MGJ",41.51,74.2647
"8318","MSV",41.7017,74.795
"8319","NK24",42.3472,76.8789
"8320","NY92",42.7358,76.4858
"8321","21NK",42.5528,75.1911
"8322","NY97",44.6667,73.5661
"8323","68NY",42.75,77.7839
"8324","NY70",42.6489,77.9203
"8325","7NK1",42.9431,75.7536
"8326","NY10",43.8425,75.4308
"8327","NY35",41.75,74.1164
"8328","JFK",40.6397,73.7789
"8329","LGA",40.7772,73.8725
"8330","5NK1",43.1111,77.0539
"8331","NY09",41.5611,74.0161
"8332","SWF",41.5042,74.1047
"8333","85N",43.2667,78.7678
"8334","NY49",42.9928,78.9864
"8335","IAG",43.1072,78.9461
"8336","NY24",43.1278,78.97
"8337","6NK4",42.5978,78.9689
"8338","0NY0",43.7,73.9828
"8339","0NY1",43.1392,73.6531
"8340","OIC",42.5667,75.5242
"8341","OGS",44.6819,75.4656
"8342","0NY3",43.3139,74.9322
"8343","D80",43.3208,78.7289
"8344","NK26",43.7253,74.9761
"8345","OLE",42.2411,78.3714
"8346","8G3",42.0686,78.4044
"8347","75NY",42.1167,78.3156
"8348","6NK8",43.0097,76.6406
"8349","NY25",42.45,75.0164
"8350","N66",42.5247,75.0644
"8351","2NK3",41.1542,72.28
"8352","5NK5",43.4086,76.4414
"8353","D82",42.6547,76.7964
"8354","78NY",43.0556,78.8161
"8355","77NY",43.0819,78.7797
"8356","79NY",43.0869,78.8114
