OBJECTID,LINEARID,FULLNAME,RTTYP,MTFCC,Shape_Length,miles_length
2401,110456651848,US Hwy 287,U,S1100,22773.819958128948000,14.150967357189657
2402,110456777310,Wendell H Ford Western Kentucky Pkwy,M,S1100,50090.415574998449000,31.124678996017817
2403,110456777311,Wendell H Ford Western Kentucky Pkwy,M,S1100,50075.329167389682000,31.115304755683894
2404,110456785008,I- 44,I,S1100,20903.150206810169000,12.988589388290977
2405,110456884649,I- 64,I,S1100,9697.270630209739500,6.025592561732283
2406,110456884651,I- 64,I,S1100,1699.805065607727100,1.056207787767933
2407,110456884668,I- 69,I,S1100,22119.161906240610000,13.744182516551337
2408,110456884669,I- 69,I,S1100,10020.984634815584000,6.226738716425024
2409,110456884670,I- 69,I,S1100,9773.586147928532200,6.073012731122890
2410,110456908468,Veterans Memorial Pkwy,M,S1100,1102.857744492736200,0.685282660995565
2411,110456908469,Veterans Memorial Pkwy,M,S1100,1354.321299841820700,0.841534557682646
2412,110456913743,I- 65,I,S1100,36428.928184005170000,22.635841265850434
2413,110456913744,I- 65,I,S1100,36512.603083973583000,22.687834334217801
2414,110457124304,I- 75,I,S1100,29567.802590239124000,18.372544002173520
2415,110457124305,I- 75,I,S1100,29569.285374128955000,18.373465359524257
2416,110457124409,I- 75,I,S1100,37276.134507605952000,23.162269816358052
2417,110457124410,I- 75,I,S1100,37314.933477024890000,23.186378330026354
2418,110457124850,State Rte 401,S,S1100,29567.802590239124000,18.372544002173520
2419,110457124851,State Rte 401,S,S1100,29569.285374128955000,18.373465359524257
2420,110457215611,I- 40,I,S1100,32851.700206303438000,20.413059298013987
2421,110457215612,I- 40,I,S1100,32854.343563322043000,20.414701800631136
2422,110457215628,US Hwy 62,U,S1100,19283.310819910083000,11.982069870262940
2423,110457215629,US Hwy 62,U,S1100,19287.191105870967000,11.984480963354480
2424,110457215639,US Hwy 75,U,S1100,3244.418747451839400,2.015984313244617
2425,110457215640,US Hwy 75,U,S1100,3245.350762978063400,2.016563439685075
2426,110457248344,US Hwy 130,U,S1100,14871.438738958310000,9.240665138143759
2427,110457248371,I- 295,I,S1100,26898.552885954698000,16.713952448232899
2428,110457248373,I- 295,I,S1100,19.414430654287251,0.012063543795128
2429,110457253914,I- 85,I,S1100,45114.584802777004000,28.032847280387163
2430,110457253915,I- 85,I,S1100,45034.000096668249000,27.982774365622298
2431,110457253960,I- 185,I,S1100,20778.534227351323000,12.911156763428369
2432,110457253961,I- 185,I,S1100,20094.392281435765000,12.486051517047443
2433,110457254063,State Rte 403,S,S1100,45114.584802777004000,28.032847280387163
2434,110457254064,State Rte 403,S,S1100,45034.000096668249000,27.982774365622298
2435,110457254085,State Rte 411,S,S1100,20778.534227351323000,12.911156763428369
2436,110457254086,State Rte 411,S,S1100,20094.392281435765000,12.486051517047443
2437,110457366706,I- 27,I,S1100,50891.569179109945000,31.622491770542272
2438,110457366718,US Hwy 87,U,S1100,3531.677753308996700,2.194478427206048
2439,110457366719,US Hwy 87,U,S1100,16972.276470286230000,10.546062573156073
2440,110457366720,US Hwy 87,U,S1100,2972.729091563382600,1.847164525486906
2441,110457366721,US Hwy 87,U,S1100,17009.661498989335000,10.569292506553190
2442,110457391191,I- 15,I,S1100,80352.613502481370000,49.928699393824040
2443,110457391193,I- 15,I,S1100,80308.085971925888000,49.901031324411647
2444,110457393241,US Hwy 287,U,S1100,58106.763982888173000,36.105797001362170
2445,110457393242,US Hwy 287,U,S1100,58062.320884543893000,36.078181395588587
2446,110457812988,I- 76,I,S1100,5319.442368053119000,3.305341635578461
2447,110457812989,I- 76,I,S1100,4426.550301115299600,2.750525337040867
2448,110457812997,I- 80,I,S1100,26.024651279664948,0.016170936251269
2449,110457813585,I- 20,I,S1100,2330.593448527716600,1.448160733404927
2450,110457813586,I- 20,I,S1100,2358.750661528388700,1.465656779425073
2451,110457814535,State Rte 402,S,S1100,2330.593448527716600,1.448160733404927
2452,110457967631,I- 80,I,S1100,7149.465956338330200,4.442463300205809
2453,110457975956,New Jersey Tpke Exd,M,S1100,3434.039058104254800,2.133808676097925
2454,110457976949,Airport Interchange St,M,S1100,46.363396049591991,0.028808821061749
2455,110458116102,I- 20,I,S1100,32865.779454028059000,20.421807719461562
2456,110458116140,US Hwy 80,U,S1100,33107.753059259812000,20.572162846323529
2457,110458116141,US Hwy 80,U,S1100,32865.779454028059000,20.421807719461562
2458,110458155556,US Hwy 12,U,S1100,21468.458847471058000,13.339855189787492
2459,110458227956,State Rte 60,S,S1100,237.121808042306330,0.147340365887399
2460,110458227978,State Rte 74,S,S1100,4478.609086087009900,2.782873101629507
2461,110458266454,Moreno Valley Fwy,M,S1100,535.248775516865980,0.332587504610149
2462,110458504570,I- 985,I,S1100,11914.873125436916000,7.403544112191467
2463,110458504572,I- 985,I,S1100,11885.688241245361000,7.385409502175345
2464,110458887005,I- 20,I,S1100,19025.246444727032000,11.821716422489002
2465,110458887006,I- 20,I,S1100,19025.712457695219000,11.822005988943509
2466,110458887051,State Rte 402,S,S1100,19025.246444727032000,11.821716422489002
2467,110458887052,State Rte 402,S,S1100,19025.712457695219000,11.822005988943509
2468,110459011979,I- 84,I,S1100,23676.328313941751000,14.711758928659828
2469,110459012554,Columbia River Hwy,M,S1100,23676.328313941751000,14.711758928659828
2470,110459013720,I- 16,I,S1100,50982.645554189585000,31.679083893125693
2471,110459013721,I- 16,I,S1100,51020.765834511185000,31.702770689783858
2472,110459014404,State Rte 404,S,S1100,50982.645554189585000,31.679083893125693
2473,110459014405,State Rte 404,S,S1100,51020.765834511185000,31.702770689783858
2474,110459023938,James L Gillis Sr Mem Hwy,M,S1100,50982.645554189585000,31.679083893125693
2475,110459023939,James L Gillis Sr Mem Hwy,M,S1100,51020.765834511185000,31.702770689783858
2476,110459037431,McNary Hwy,M,S1100,16387.408456311783000,10.182643164851561
2477,110459037432,McNary Hwy,M,S1100,126.006314028426000,0.078296536983888
2478,110459054666,I- 75,I,S1100,17358.286724923350000,10.785917745584474
2479,110459054667,I- 75,I,S1100,17372.526382210457000,10.794765840713788
2480,110459054695,I- 85,I,S1100,2214.915303380782900,1.376281810197308
2481,110459054696,I- 85,I,S1100,2214.636839751372900,1.376108781265965
2482,110459054758,I- 285,I,S1100,9590.563086911672100,5.959287700942432
2483,110459054759,I- 285,I,S1100,9551.686753577269000,5.935131115661886
2484,110459054784,State Rte 401,S,S1100,17358.286724923350000,10.785917745584474
2485,110459054785,State Rte 401,S,S1100,17372.526382210457000,10.794765840713788
2486,110459054787,State Rte 403,S,S1100,2214.915303380782900,1.376281810197308
2487,110459054788,State Rte 403,S,S1100,2214.636839751372900,1.376108781265965
2488,110459054789,State Rte 407,S,S1100,9590.563086911672100,5.959287700942432
2489,110459054790,State Rte 407,S,S1100,9551.686753577269000,5.935131115661886
2490,110459054792,State Rte 413,S,S1100,12239.189193266169000,7.605064370878931
2491,110459054808,I- 675,I,S1100,12239.189193266169000,7.605064370878931
2492,110459054809,I- 675,I,S1100,12243.321638670212000,7.607632148270931
2493,110459146875,I- 20,I,S1100,26161.505518987437000,16.255973363045065
2494,110459146876,I- 20,I,S1100,26129.216953815474000,16.235910218934897
2495,110459146946,State Rte 402,S,S1100,26161.505518987437000,16.255973363045065
2496,110459146947,State Rte 402,S,S1100,26129.216953815474000,16.235910218934897
2497,110459189794,I- 75,I,S1100,33295.272776208629000,20.688681963373320
2498,110459189795,I- 75,I,S1100,33276.335996591297000,20.676915217578902
2499,110459189844,State Rte 401,S,S1100,33295.272776208629000,20.688681963373320
2500,110459189845,State Rte 401,S,S1100,33276.335996591297000,20.676915217578902
2501,110459189846,State Rte 413,S,S1100,1019.673455843766500,0.633594443758982
2502,110459189847,I- 675,I,S1100,1019.673455843766500,0.633594443758982
2503,110459257016,I- 90,I,S1100,54417.649758136271000,33.813492281846983
2504,110459257017,I- 90,I,S1100,54561.177344647549000,33.902676011028625
2505,110459257018,I- 94,I,S1100,54417.649758136271000,33.813492281846983
2506,110459257019,I- 94,I,S1100,54561.177344647549000,33.902676011028625
2507,110459584833,I- 90,I,S1100,24681.732880106923000,15.336487113159873
2508,110459584834,I- 90,I,S1100,24751.644261863519000,15.379927944911090
2509,110459584842,I- 94,I,S1100,24681.732880106923000,15.336487113159873
2510,110459584843,I- 94,I,S1100,24751.644261863519000,15.379927944911090
2511,110459868842,US Hwy 40,U,S1100,36995.027396805614000,22.987598305117377
2512,110459868850,I- 70,I,S1100,37083.166926855505000,23.042365560452986
2513,110459868855,I- 70,I,S1100,36995.027396805614000,22.987598305117377
2514,110460668988,I- 95,I,S1100,4209.963257432310500,2.615944656646308
2515,110460671942,New Jersey Tpke,M,S1100,4209.963257432310500,2.615944656646308
2516,110460671946,New Jersey Tpke Exd,M,S1100,5145.497961156739600,3.197257808250329
2517,110460671947,Newark Bay Brg,M,S1100,806.385171778686070,0.501063513461598
2518,110460979799,I- 278,I,S1100,2648.046630793279300,1.645416601236291
2519,110460982035,Triborough Brg,M,S1100,2648.046630793279300,1.645416601236291
2520,110461552183,State Rte 15,S,S1100,3701.917965726493500,2.300260579397917
2521,110461552184,State Rte 15,S,S1100,3703.788041629010900,2.301422588367016
2522,110461555945,I- 75,I,S1100,40701.108607386777000,25.290445799760374
2523,110461555946,I- 75,I,S1100,40671.981166394733000,25.272346883222230
2524,110461569613,I- 35,I,S1100,39588.729095894043000,24.599246598884918
2525,110461569614,I- 35,I,S1100,39530.961235780109000,24.563351386563490
2526,110461569641,US Hwy 77,U,S1100,1808.131722352790600,1.123518716998569
2527,110461569642,US Hwy 77,U,S1100,1811.708880484146900,1.125741455565986
2528,110461569897,US Hwy 23,U,S1100,1682.340366599801700,1.045355748627433
2529,110461569898,US Hwy 23,U,S1100,1720.525735415656100,1.069082989319987
2530,110461569899,US Hwy 23,U,S1100,5074.794828950767600,3.153325006562369
2531,110461569900,US Hwy 23,U,S1100,5095.609754929612800,3.166258776066585
2532,110461570326,I- 75,I,S1100,53260.568541430439000,33.094516784660925
2533,110461570327,I- 75,I,S1100,53310.732563358608000,33.125687200432893
2534,110461570451,I- 80,I,S1100,17888.591167860355000,11.115432990509188
2535,110461570452,I- 80,I,S1100,17875.166834705000000,11.107091513294440
2536,110461570566,I- 90,I,S1100,17888.591167860355000,11.115432990509188
2537,110461570567,I- 90,I,S1100,17875.166834705000000,11.107091513294440
2538,110461571711,I- 280,I,S1100,10743.697952879593000,6.675811054369785
2539,110461571712,I- 280,I,S1100,10757.143990127552000,6.684166017855456
2540,110461572486,I- 475,I,S1100,5095.609754929612800,3.166258776066585
2541,110461572487,I- 475,I,S1100,5074.794828950767600,3.153325006562369
2542,110461578942,Ohio Tpke,M,S1100,17888.591167860355000,11.115432990509188
2543,110461578943,Ohio Tpke,M,S1100,17875.166834705000000,11.107091513294440
2544,110461868714,I- 205,I,S1100,485.449792394785220,0.301643912982681
2545,110461880988,E Portland Fwy,M,S1100,485.449792394785220,0.301643912982681
2546,110461938131,US Hwy 1,U,S1100,1499.462597446389500,0.931720998444829
2547,110461938132,US Hwy 1,U,S1100,1543.220682675131700,0.958910957653408
2548,110461938263,US Hwy 1 Alt,U,S1100,3617.726429043899800,2.247946488501552
2549,110461938264,US Hwy 1 Alt,U,S1100,3530.931257594362300,2.194014577201547
2550,110461938638,US Hwy 6,U,S1100,588.562572490457230,0.365715095943013
2551,110461938641,US Hwy 6,U,S1100,318.495760006158890,0.197903694309382
2552,110461939188,US Hwy 44,U,S1100,1311.378303469724900,0.814851070195755
2553,110461939189,US Hwy 44,U,S1100,1188.156103753479300,0.738284498181415
2554,110461939335,I- 95,I,S1100,18323.776008294775000,11.385843772830890
2555,110461939336,I- 95,I,S1100,497.506350043656540,0.309135495600044
2556,110461939337,I- 95,I,S1100,533.528005697586200,0.331518269954450
2557,110461939338,I- 95,I,S1100,18334.185949175790000,11.392312197270373
2558,110461940324,I- 195,I,S1100,5726.776366008790300,3.558446741315752
2559,110461940325,I- 195,I,S1100,5690.856175576973300,3.536127014401285
2560,110462058679,US Hwy 29,U,S1100,10212.746061984360000,6.345893504739966
2561,110462058680,US Hwy 29,U,S1100,10384.196765904042000,6.452427819975412
2562,110462059744,I- 85,I,S1100,58687.619990962608000,36.466723469763224
2563,110462059745,I- 85,I,S1100,58624.843695538810000,36.427716166246256
2564,110462532791,I- 80,I,S1100,30629.002884500755000,19.031941975422896
2565,110462532792,I- 80,I,S1100,30622.204721367922000,19.027717801140387
2566,110462822097,I- 76,I,S1100,60474.922322751379000,37.577299429399012
2567,110462822098,I- 76,I,S1100,60473.916292544447000,37.576674312460142
2568,110462822270,I- 83,I,S1100,4112.113361752627500,2.555143671909737
2569,110462853263,Bridge Rd,M,S1100,223.407626029775320,0.138818785302908
2570,110462865691,Harrisburg Expy,M,S1100,937.219629509471930,0.582360113853976
2571,110462865692,Harrisburg Expy,M,S1100,1223.748882418550500,0.760400781262916
2572,110462867972,Pennsylvania Tpke,M,S1100,223.407626029775320,0.138818785302908
2573,110462867989,Pennsylvania Tpke,M,S1100,14358.837391751786000,8.922150064918998
2574,110462867990,Pennsylvania Tpke,M,S1100,5304.561939989764100,3.296095384744271
2575,110462867991,Pennsylvania Tpke,M,S1100,424.350630007403080,0.263678729535850
2576,110462867992,Pennsylvania Tpke,M,S1100,19062.305412019665000,11.844743751123961
2577,110462867993,Pennsylvania Tpke,M,S1100,4033.947830660386000,2.506573959802705
2578,110462867994,Pennsylvania Tpke,M,S1100,3954.418916756540100,2.457157082586884
2579,110462867995,Pennsylvania Tpke,M,S1100,60474.922322751379000,37.577299429399012
2580,110462867996,Pennsylvania Tpke,M,S1100,7340.141534459962700,4.560943374553168
2581,110462867997,Pennsylvania Tpke,M,S1100,5670.795783857031900,3.523662089811416
2582,110462975888,I- 20,I,S1100,30680.278887495653000,19.063803342814136
2583,110462975894,I- 20,I,S1100,30687.098076009912000,19.068040581636840
2584,110463077146,I- 20,I,S1100,43262.148930343443000,26.881799295890485
2585,110463077147,I- 20,I,S1100,43287.917681048682000,26.897811223214749
2586,110463077200,I- 26,I,S1100,19183.221840522332000,11.919877586195772
2587,110463077201,I- 26,I,S1100,4952.853324199473700,3.077554219913719
2588,110463077202,I- 26,I,S1100,4974.400448600359600,3.090942955514459
2589,110463077206,I- 26,I,S1100,5865.998990153224400,3.644955496248933
2590,110463077244,US Hwy 76,U,S1100,5865.998990153224400,3.644955496248933
2591,110463077245,US Hwy 76,U,S1100,5711.877037829328400,3.549188746517371
2592,110463077250,I- 77,I,S1100,4382.946423599763000,2.723431197871254
2593,110463095628,I- 29,I,S1100,39442.325780369683000,24.508275978111651
2594,110463095629,I- 29,I,S1100,39438.266612054613000,24.505753732900725
2595,110463095657,State Hwy 38,S,S1100,4.261299887112735,0.002647843695638
2596,110463095658,State Hwy 38,S,S1100,1.848581893790909,0.001148653237982
2597,110463095776,I- 90,I,S1100,56891.512725605789000,35.350676389000945
2598,110463095777,I- 90,I,S1100,56893.442661104746000,35.351875592924458
2599,110463108373,Southeastern Beltway,M,S1100,4415.351770678426900,2.743566906748890
2600,110463108375,Southeastern Beltway,M,S1100,4382.946423599763000,2.723431197871254
2601,110463547149,US Hwy 17,U,S1100,16066.872124972258000,9.983471520835824
2602,110463547150,US Hwy 17,U,S1100,16040.020268805312000,9.966786584325522
2603,110463547266,I- 71,I,S1100,21651.731095389285000,13.453735057220266
2604,110463547267,I- 71,I,S1100,21861.812789152267000,13.584273508663584
2605,110463547668,I- 95,I,S1100,54588.461255937276000,33.919629413608753
2606,110463547669,I- 95,I,S1100,54653.368676874401000,33.959960934478296
2607,110463551610,Jasper Hwy,M,S1100,54588.461255937276000,33.919629413608753
2608,110463551611,Jasper Hwy,M,S1100,54653.368676874401000,33.959960934478296
2609,110464183963,I- 65,I,S1100,33672.267937142205000,20.922935427482457
2610,110464183964,I- 65,I,S1100,33671.612166166880000,20.922527951104641
2611,110464206247,I- 71,I,S1100,21460.515609735088000,13.334919500556666
2612,110464206248,I- 71,I,S1100,21108.688936946928000,13.116304978655311
2613,110464501351,I- 64,I,S1100,37769.481702366822000,23.468820937850090
2614,110464501352,I- 64,I,S1100,37760.915320460619000,23.463498045557678
2615,110464501353,I- 64,I,S1100,507.783578734473450,0.315521456672604
2616,110464501421,I- 65,I,S1100,22527.094025127582000,13.997659276661503
2617,110464501422,I- 65,I,S1100,22514.913992550883000,13.990090970434473
2618,110464501478,US Hwy 150,U,S1100,507.783578734473450,0.315521456672604
2619,110464501479,US Hwy 150,U,S1100,3725.298004280421500,2.314788232773362
2620,110464501480,US Hwy 150,U,S1100,3743.025324635435900,2.325803456927038
2621,110464501652,I- 264,I,S1100,36160.044566918405000,22.468765066281211
2622,110464501653,I- 264,I,S1100,36111.048519297015000,22.438320394645256
2623,110464501682,I- 265,I,S1100,38774.377992545749000,24.093233294926232
2624,110464501683,I- 265,I,S1100,38667.595094660988000,24.026881611060652
2625,110464562365,Henry Watterson Expy,M,S1100,27069.910978769236000,16.820429217710618
2626,110464562367,Henry Watterson Expy,M,S1100,27031.574089861773000,16.796607826986396
