GEOID,State,Urban,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeT,POP2010,UATYP10,PNT_COUNT,Shape_Area,areahalfmile,Shape_Area_1,areamile
36113072000,NY,1,1555,15,0.004267,0,3515,U,2,0.0002349698,0.8162354469,0.000921465,3.2009747616
36119001505,NY,1,1058,0,0,0,2033,U,1,2.7745683185E-005,0.1002271878,2.7767141075E-005,0.1003047796
36119001700,NY,1,2354,9,0.001381,0,6517,U,1,9.7673878112E-005,0.3526262406,0.0002233813,0.8064729819
36099950400,NY,1,1339,30,0.010359,0,2896,C,3,0.0004203688,1.4724646081,0.001230095,4.3087513624
36119002101,NY,1,1382,0,0,0,3356,U,1,9.986837346E-005,0.3603959769,0.0001192057,0.4301828693
36119002105,NY,1,645,7,0.004051,0,1728,U,2,0.0001013914,0.3658833746,0.000164127,0.5922631418
36119003600,NY,1,1530,0,0,1,4088,U,1,4.1272619453E-005,0.1490846889,4.1272617568E-005,0.1490846821
36103111100,NY,1,2340,17,0.00192,0,8853,U,2,0.0001209017,0.4372487388,0.0002890693,1.0453636288
36103111602,NY,1,1162,8,0.00246,0,3252,U,1,9.8554779355E-005,0.3561252963,0.0002088638,0.7547229177
36119006600,NY,1,1936,871,0.142297,0,6121,U,1,7.4335803786E-005,0.2684621863,0.0002013519,0.7271500302
36103122601,NY,1,1933,11,0.00188,0,5852,U,1,0.0001254939,0.4543681768,0.0002403956,0.8703967929
36103123202,NY,1,2277,108,0.012971,0,8326,U,2,7.9347463012E-005,0.287536632,0.0003019677,1.0941693102
36103134902,NY,1,1549,358,0.070127,0,5105,U,1,6.7055390068E-005,0.2424015552,0.0002321732,0.8392436786
36103135002,NY,1,1780,3,0.000558,0,5376,U,1,0.0001186686,0.4289819614,0.0003120677,1.1280689259
36119011000,NY,1,727,0,0,0,2267,U,2,0.0002617463,0.9432911694,0.0005246267,1.8906888035
36119011500,NY,1,2091,128,0.026037,0,4916,U,1,0.0001053701,0.379690095,0.0002639842,0.9512906519
36119012102,NY,1,1511,71,0.016009,0,4435,U,1,0.0002492874,0.897697362,0.0004412875,1.5891066619
36119012802,NY,1,2584,3,0.000435,0,6899,U,1,0.0002555264,0.9187007817,0.0008790316,3.1603331047
36103123301,NY,1,2483,26,0.003506,1,7415,U,3,0.0001914693,0.6938422114,0.0002498676,0.9054714647
36103124200,NY,1,2240,6,0.00096,0,6251,U,2,0.0001458289,0.5285776878,0.0002872141,1.0410814264
36103134903,NY,1,411,16,0.012094,0,1323,U,1,0.0001807847,0.6536374788,0.0003831987,1.385568039
36103135101,NY,1,1259,10,0.002529,0,3954,U,1,8.1665224762E-005,0.2952837625,0.0001750776,0.6330033642
36103135104,NY,1,1648,41,0.007811,0,5249,U,1,0.0001249509,0.4517570559,0.0003657053,1.3221344344
36103135303,NY,1,1397,0,0,0,4061,U,1,0.0001153853,0.417221167,0.0003338813,1.2073380363
36047086400,NY,1,723,0,0,0,2231,U,1,1.5647169471E-005,0.0567385999,1.5647169386E-005,0.0567385996
36047088800,NY,1,1450,0,0,1,3923,U,1,2.1686392709E-005,0.0786379909,2.1686390757E-005,0.0786379838
36047092400,NY,1,839,76,0.028615,1,2656,U,2,2.6810912694E-005,0.0972016563,2.6813259511E-005,0.0972101647
36047093000,NY,1,960,0,0,0,2547,U,1,2.0668210737E-005,0.0749496335,2.0668210373E-005,0.0749496321
36047095600,NY,1,1288,0,0,0,4042,U,1,2.4405749859E-005,0.088522875,2.5113584567E-005,0.0910902119
36061006200,NY,1,1327,1876,0.422808,0,4437,U,0,5.8573280153E-005,0.2121316474,0.0001236795,0.4479243055
36061006600,NY,1,6489,676,0.057581,0,11740,U,0,1.8625794057E-005,0.0674539124,1.8625798054E-005,0.0674539269
36061006900,NY,1,1307,344,0.124683,0,2759,U,0,2.8785525093E-005,0.1042623076,5.2478914659E-005,0.1900816269
36061007200,NY,1,4992,336,0.038781,0,8664,U,0,1.8696271222E-005,0.0677044457,1.8696269991E-005,0.0677044412
36061007300,NY,1,4181,2,0.000322,0,6215,U,0,1.7624174543E-005,0.0638321943,1.7624177651E-005,0.0638322055
36061007700,NY,1,3842,31,0.005196,0,5966,U,0,1.9086242917E-005,0.0691236969,1.9086240889E-005,0.0691236896
36061007900,NY,1,2628,165,0.037145,0,4442,U,0,2.5636103273E-005,0.0928426819,8.3373573897E-005,0.3019435358
36061008603,NY,1,2799,0,0,0,4799,U,0,2.9957387008E-005,0.1084700087,2.995738562E-005,0.1084700037
36047033300,NY,1,1243,0,0,1,4085,U,0,5.882229607E-006,0.0213261505,1.9841836618E-005,0.0719370337
36047033700,NY,1,1374,81,0.019732,1,4105,U,0,6.744602485E-006,0.0244514047,2.104354802E-005,0.0762895565
36047035700,NY,1,896,0,0,1,2506,U,0,1.9208578548E-005,0.0696386163,1.9208578278E-005,0.0696386153
36047037000,NY,1,1566,0,0,0,4085,U,0,1.8484874359E-005,0.0670940331,3.5728441878E-005,0.1296829639
36047037900,NY,1,1392,0,0,1,3706,U,0,1.9478152891E-005,0.0706026756,1.9478156704E-005,0.0706026895
36047038900,NY,1,1029,0,0,1,2773,U,0,1.7365749894E-005,0.0629284102,1.7365755021E-005,0.0629284288
36047040000,NY,1,1104,0,0,1,3069,U,0,1.761784295E-006,0.0063937689,2.043320287E-005,0.0741550644
36047040200,NY,1,938,0,0,1,2740,U,0,0.000018695,0.0678486728,2.1015449139E-005,0.0762701681
36047040500,NY,1,524,11,0.007432,0,1480,U,0,1.1800447431E-005,0.0427727854,1.4564877738E-005,0.0527928315
36047041402,NY,1,697,0,0,0,1612,U,0,1.54116143E-005,0.0559273146,1.6573576694E-005,0.0601439025
36047041900,NY,1,1177,0,0,1,3770,U,0,0.000016255,0.0589071126,0.000016255,0.0589071219
36047042500,NY,1,952,13,0.004274,1,3042,U,0,1.7427856224E-005,0.0631514259,1.7427854181E-005,0.0631514185
36047043500,NY,1,1342,9,0.002017,1,4463,U,0,1.791525821E-005,0.064923589,1.7915256006E-005,0.064923581
36067010700,NY,1,899,3,0.001507,1,1991,U,0,4.7063182894E-005,0.1642291003,0.000179561,0.626628092
36067011500,NY,1,1926,4,0.000733,0,5459,U,0,2.1624095379E-005,0.0754395778,0.000378307,1.3199165865
36081038301,NY,1,0,0,0,0,0,U,0,2.2295427647E-005,0.0807172322,0.000074284,0.2689374151
36081039900,NY,1,1025,0,0,1,4132,U,0,4.73986055E-006,0.0171628165,1.8088866226E-005,0.065498031
36081040100,NY,1,1755,0,0,1,7527,U,0,2.247650413E-005,0.0813855698,2.2593320445E-005,0.0818085447
36081040300,NY,1,1540,0,0,1,6777,U,0,2.1245681843E-005,0.0769298203,2.1245680527E-005,0.0769298156
36081040700,NY,1,1842,0,0,1,8304,U,0,1.9755502553E-005,0.0715341573,1.9755504102E-005,0.0715341629
36081041300,NY,1,1076,0,0,1,4464,U,0,1.6538681604E-005,0.0598911999,1.6538680751E-005,0.0598911968
36081045200,NY,1,209,411,0.356461,1,1153,U,0,1.4553237589E-005,0.0527250555,2.2677864635E-005,0.0821598134
36081046300,NY,1,1110,0,0,1,4284,U,0,1.1004450399E-005,0.0398504722,1.7087304594E-005,0.0618785885
36081046500,NY,1,1030,0,0,1,4247,U,0,1.3775130296E-005,0.0498819806,1.3775127684E-005,0.0498819711
36081048900,NY,1,427,3,0.002019,1,1486,U,0,3.1302481692E-005,0.1133675247,3.7982616614E-005,0.1375608774
36061009300,NY,1,5215,31,0.003531,0,8780,U,0,1.9101477821E-005,0.0691693303,1.9101480184E-005,0.0691693389
36061011000,NY,1,4433,22,0.003069,0,7169,U,0,1.8820697403E-005,0.0681374946,1.8820695365E-005,0.0681374872
36061011700,NY,1,2056,5,0.001486,0,3364,U,0,1.3095123848E-005,0.0474107473,3.8335066115E-005,0.1387877777
36061012200,NY,1,2024,0,0,0,3633,U,0,1.4445875569E-005,0.0522945737,1.8415108878E-005,0.0666630634
36061012900,NY,1,3354,265,0.043889,0,6038,U,0,3.7987718338E-005,0.1375258198,8.696656843E-005,0.3148369456
36061013600,NY,1,8771,40,0.002607,0,15344,U,0,2.1768925495E-005,0.0787985644,3.5087538024E-005,0.1270098838
36061014300,NY,1,0,25,1,0,25,U,0,0.0001894893,0.6858123239,0.0003794716,1.3734053231
36061015001,NY,1,1067,0,0,0,2294,U,0,5.506533598E-006,0.0199302544,5.50653461E-006,0.0199302581
36061015200,NY,1,3727,0,0,0,7275,U,0,3.3775730939E-005,0.1222476579,7.7713310298E-005,0.2812831964
36061015801,NY,1,2660,337,0.059646,0,5650,U,0,1.3414424404E-005,0.0485489609,1.3414425245E-005,0.0485489639
36061016001,NY,1,1633,12,0.003205,0,3744,U,0,1.3228903042E-005,0.0478765627,0.000013409,0.048528439
36061017401,NY,1,2051,371,0.070694,1,5248,U,0,1.0786539013E-005,0.0390320828,1.0786536055E-005,0.0390320721
36047044000,NY,1,920,10,0.003472,0,2880,U,0,1.0226914219E-005,0.0371067466,0.000021891,0.0794277752
36047044300,NY,1,1756,0,0,1,5557,U,0,1.7874392465E-005,0.0647680164,1.7874389046E-005,0.064768004
36047046000,NY,1,1257,0,0,1,3729,U,0,2.0829181892E-005,0.0755544234,2.0864944275E-005,0.0756841356
36047046800,NY,1,495,12,0.005842,1,2054,U,0,2.4384357001E-005,0.0884630709,3.2209741622E-005,0.1168527852
36047047000,NY,1,762,0,0,1,2886,U,0,1.7931456957E-005,0.0650491285,1.888657842E-005,0.0685139829
36047047700,NY,1,1540,2,0.000603,0,3318,U,0,1.9370613652E-005,0.070174131,2.2937102142E-005,0.0830943633
36047047800,NY,1,1197,43,0.00887,1,4848,U,0,1.702615743E-006,0.0061757946,2.3547780882E-005,0.0854135745
36047048600,NY,1,908,0,0,1,3568,U,0,9.122692587E-006,0.0330870788,1.8675770537E-005,0.0677360847
36047048900,NY,1,1408,0,0,1,4039,U,0,9.692821309E-006,0.0351221218,9.692819533E-006,0.0351221153
36047049900,NY,1,827,0,0,0,1753,U,0,1.3962739107E-005,0.0505807402,1.5158288996E-005,0.0549117369
36047050202,NY,1,1046,27,0.012267,0,2201,U,0,1.946057651E-006,0.0070568335,1.4417598921E-005,0.0522804807
36047050400,NY,1,1947,0,0,0,4527,U,0,2.2328120831E-005,0.0809715931,2.4339178626E-005,0.0882643826
36047051200,NY,1,2328,0,0,1,6398,U,0,1.539032586E-005,0.0558135905,1.5390325853E-005,0.0558135905
36047051800,NY,1,1335,5,0.001464,1,3415,U,0,2.1029779008E-005,0.0762749346,2.1429656868E-005,0.0777253389
36067013000,NY,1,1870,12,0.002991,0,4012,U,0,5.387714726E-006,0.0188272164,0.000150646,0.5264347749
36067013500,NY,1,2392,0,0,0,5192,U,0,9.750388859E-005,0.3404588321,0.000464158,1.6205709207
36067014000,NY,1,1564,6,0.00157,1,3822,U,0,0.0001656428,0.5784230827,0.0002864685,1.0003725899
36067015203,NY,1,1045,0,0,0,2596,U,0,7.0567548004E-005,0.2468219407,0.0002875644,1.0058682262
36067016100,NY,1,809,255,0.107008,0,2383,U,0,2.1114074558E-005,0.0738356689,0.0003955343,1.3835996706
36081050202,NY,1,377,6,0.004464,0,1344,U,0,1.4706329803E-005,0.0532830771,0.000016307,0.0590826118
36081050600,NY,1,448,0,0,0,1553,U,0,3.674846083E-006,0.0133149758,2.130137675E-005,0.0771827663
36081051500,NY,1,1150,0,0,0,2852,U,0,1.8628095953E-005,0.0674722815,2.4000405471E-005,0.0869302275
36081052200,NY,1,465,0,0,0,1532,U,0,4.08746041E-007,0.0014812107,1.8100179877E-005,0.0655898031
36081053601,NY,1,448,0,0,0,1577,U,0,5.95595574E-007,0.0021581408,2.0202594857E-005,0.0732006378
36081054500,NY,1,1214,0,0,1,3722,U,0,1.1703119637E-005,0.042404886,1.2089911454E-005,0.0438064519
36081054900,NY,1,1609,13,0.002449,1,5308,U,0,1.7533258937E-005,0.0635328564,1.7533257968E-005,0.0635328529
36081057700,NY,1,1308,0,0,1,3625,U,0,1.9434648337E-005,0.0704245715,1.9739718766E-005,0.0715300489
36081058300,NY,1,1204,0,0,0,3254,U,0,1.524865558E-005,0.0552546969,1.5248658418E-005,0.0552547072
36081059100,NY,1,2016,0,0,1,5826,U,0,2.1529437879E-005,0.0780065205,2.152943779E-005,0.0780065202
36081062000,NY,1,475,0,0,0,1440,U,0,1.621231807E-006,0.0058765892,2.3328834102E-005,0.0845600031
36081063500,NY,1,968,9,0.003581,0,2513,U,0,2.281318228E-006,0.008266043,2.0383579926E-005,0.0738584421
36027190101,NY,1,1379,13,0.0032,0,4063,U,0,1.1378155202E-005,0.0406742223,0.0001462551,0.522828015
36029000700,NY,1,1579,128,0.033988,0,3766,U,0,6.7772527014E-005,0.2376637759,0.0001178594,0.4132943553
36047052300,NY,1,2165,56,0.010239,1,5469,U,0,1.5484306872E-005,0.0561004691,1.54843095E-005,0.0561004787
36047052900,NY,1,1001,82,0.020608,1,3979,U,0,0.000018706,0.0677786946,0.000018706,0.0677786929
36047054300,NY,1,179,0,0,1,327,U,0,7.1566130203E-005,0.2593351588,0.0001525048,0.5526140057
36047054800,NY,1,699,11,0.00553,0,1989,U,0,1.156249084E-005,0.0419545431,1.8430229222E-005,0.0668747661
36047055600,NY,1,1349,22,0.005927,0,3712,U,0,2.0543710804E-005,0.0745503922,2.0543711221E-005,0.0745503937
36047056400,NY,1,981,0,0,0,2451,U,0,1.2032442483E-005,0.0436621778,1.9505622606E-005,0.0707792634
36047056800,NY,1,506,0,0,0,1314,U,0,1.2531509139E-005,0.0454754711,1.2531506713E-005,0.0454754623
36047058400,NY,1,1460,0,0,1,3620,U,0,2.0030159844E-005,0.07269632,2.0030158094E-005,0.0726963136
36047059401,NY,1,2977,4,0.000524,0,7628,U,0,0.000034459,0.1250653507,4.4749392612E-005,0.16241361
36047059600,NY,1,1118,0,0,1,2306,U,0,1.311927047E-005,0.0476162771,1.8399716431E-005,0.0667818826
36047063800,NY,1,608,8,0.005249,0,1524,U,0,7.028552598E-006,0.0255065928,1.4816125717E-005,0.053764448
36069051800,NY,1,1126,17,0.006672,1,2548,C,0,0.000004826,0.0169153593,7.3902342955E-005,0.2590145086
36071000502,NY,1,1195,31,0.006771,1,4578,U,0,1.2689155106E-005,0.0454365411,9.2542726813E-005,0.33138092
36071010102,NY,1,1732,23,0.004736,0,4856,U,0,8.1772111866E-005,0.2925876538,0.000272484,0.9749355551
36081065000,NY,1,841,0,0,0,2650,U,0,2.139119521E-006,0.0077548898,4.2471423086E-005,0.1539750576
36081066000,NY,1,988,0,0,0,3233,U,0,1.8344122022E-005,0.0665128651,4.2023144477E-005,0.1523718766
